id,text,prediction,label,error_type,experiment,lang,mwe,mwe_pattern
88288,"Enquanto são retratados com vigor pela estreante em longas Jo Serfaty, que dirige e escreve o roteiro, ao lado de Ricardo Fogliato e Isaac Pipano, conduzem suas vidas de forma natural, sem o aval da pressão que já fica à espreita nessa idade.Com isso, a diretora transforma a rotina desses adolescentes em uma espécie de espelho do atual momento do Brasil, aproveitando o calor carioca como  fio condutor  de uma narrativa linear, ainda que dividida entre os cinco jovens, para trazer ao espectador mais sobre a sensação de se viver esse momento atual.Com a tecnologia à espreita, junto da pressão do futuro, os adolescentes de hoje se sentem muito mais motivados a aproveitar o momento do que planejar a linha do tempo a longo prazo.",1,0,false_positive,MB4,pt,fio condutor,NOUN-ADJ
89989,"O esperado é que a velocidade de ambos seja a mesma.Caso seja diferente, isso significa que o  buraco negro  pode ter sofrido alguma perturbação.Os pesquisadores analisaram 10 galáxias distantes e os buracos negros supermassivos localizados no centro de cada uma delas.",1,0,false_positive,MB4,pt,buraco negro,ADJ-ADJ
90619,"n 1967, the Dunbartonshire force bought two Hillman Imps (subsequently nicknamed Pinky and Perky) for escort duties on the A82 road; one was blue, the other white.The boot lids, bonnets and doors were then swapped to create a  panda car  style scheme.In the 1980s, police cars in the United Kingdom began to be ordered in white to reduce purchase costs, usually with orange or red ""jam sandwich"" reflective stripes.",1,0,false_positive,MB4,en,panda car,NOUN-NOUN
91815,"All-natural beauty and activism are in Bowman’s blood — inherited from her herbalist mother and cannabis advocate father, both sources of inspiration for every batch she makes by hand.I’m the  flower child  daughter of liberal, hippie parents from Portland (Oregon).My mom, who we joking call ‘Mother Earth,’ makes legendary salves and lotions.",1,0,false_positive,MB4,en,flower child,NOUN-NOUN
91991,"Os dois funcionários não tiveram ferimentos graves.Depois do primeiro caso, Major passou uns dias na casa da família em Delaware, com Champ —o outro  pastor alemão  dos Bidens—, e foi submetido a um treinamento.Na ocasião, o presidente americano defendeu o peludo.",1,0,false_positive,MB4,pt,pastor alemão,NOUN-ADJ
92224,"You could also test if the oil is ready by dipping your chopsticks or tongs into the oil looking out for emerging tiny bubbles on the utensil.Fry 3–4  rice paper  sticks at a time until golden yellow, approximately 30 seconds.Drain the oil by placing the fried sticks on a plate lined with paper towels.",1,0,false_positive,MB4,en,rice paper,NOUN-NOUN
92808,"The slander reveals a faulty understanding of banana republics and of democracy in America,” said the top US diplomat, a staunch Trump loyalist, as two other members of the cabinet resigned over Wednesday’s violence.In a  banana republic, mob violence determines the exercise of power.In the United States, law enforcement officials quash mob violence so that the people’s representatives can exercise power in accordance with the rule of law and constitutional government,” Pompeo wrote on Twitter.",1,0,false_positive,MB4,en,banana republic,PROPN-PROPN
93402,"We're so worried about Spencer and Toby's relationship, mostly because Toby's obsessed with his new ""job"" as a ""policeman"" and seems to be having a moral crisis.This  eager beaver  starts the episode by accusing Detective Holbrook of manipulating Alison's polygraph tests, but after being yelled at by Detective Tanner, he begins to push Spencer away.In fact, he joins Tanner in a trip to the storage unit where they run into Hanna and Caleb!",1,0,false_positive,MB4,en,eager beaver,ADJ-NOUN
96280,"In the days since the violent assault on the Capitol on Jan. 6, liberal political leaders (Representative Seth Moulton, House Speaker Nancy Pelosi) and journalists alike (Kevin Cullen, “Three weeks in January,” Metro, Jan. 22) have used the derogatory phrase “banana republic” to describe the scenes of unrest and of troops being called in to protect our democracy.The phrase “ banana republic ” was coined by American author O. Henry in 1904, to describe a fictitious country based on Honduras, a country essentially run in the first part of the 20th century by the US corporation United Fruit, backed by the might of the US military.What we call “banana republics” are creations of American economic and political power.",1,0,false_positive,MB4,en,banana republic,PROPN-PROPN
97705,"Inibição de célula na pele pode eliminar cicatrizesUm  buraco negro  chamado Cygnus X-1, conhecido desde a década de 60, está surpreendendo os astrônomos.Isso porque, com base no que eles atualmente conhecem sobre esses tipos de objetos e a forma como eles se formam, este buraco negro provavelmente não deveria existir.",1,0,false_positive,MB4,pt,buraco negro,ADJ-ADJ
97771,"Quando estrelas mais massivas morrem, elas colapsam sob sua própria gravidade e se transformam em buracos negros; quando estrelas menos massivas morrem, elas explodem em supernovas e deixam para trás detritos densos, as estrelas de nêutrons.O  buraco negro  mais leve já detectado tem cinco vezes a massa do Sol, enquanto a estrela de nêutrons mais pesada conhecida tem 2,5 massas solares.Os astros com massa entre esses valores estão dentro da ""lacuna da massa"" — e o que são é um mistério.",1,0,false_positive,MB4,pt,buraco negro,ADJ-ADJ
97871,"This school year, you can choose from tropical pizza or the Aussie kids favourite of vegemite sandwiches for your kids' lunchboxes.If your kids have a healthy appetite, pesto chicken wraps or chicken  rice paper  rolls are a winner and quantities can easily be increased.Queensland Health's Executive Director Preventive Health Branch, Mark West, said healthy food gives young minds and bodies the fuel they need to grow and learn.",1,0,false_positive,MB4,en,rice paper,NOUN-NOUN
99474,"The calibration of the speedometer is also academic unless the vehicle is extrememly well serviced and maintained to a standard that keeps it within the original manufacturers limits; a change to a different set of tyres will totally change the accuracy of a speedometer.When I was involved in police vehicles the traffic cars were serviced to the highest standards imaginable, the  panda car s quite frankly were falling to bits.I was informed that the panda cars were fitted with calibrated speedometers to ensure that the police drivers adhered to the speed limits accurately; and I can hear the laughter from PHers all over the country right now!!",1,0,false_positive,MB4,en,panda car,NOUN-NOUN
24686,"For example, if you ran a promo on a particular tie that was successful, run other similar promos.Or, if a particular style of  bow tie  sells well consistently, offer more ties similar to the popular types or designs.Determine what aspects of your bow tie business bring you the most success, and adjust your business plan or marketing message to incorporate those themes or concepts.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
99248,"According to Entrepreneur, most retailers markup products by 50 percent to get their retail price.Advertise your  bow tie  business.Put posters and signs up in common areas, take out online advertisements at men's clothing stores' websites, and place ads in local newspapers or other publications that your target customers read.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
91522,"O primeiro-ministro Boris Johnson também não vai participar da cerimônia, para que mais parentes possam ir.Vai ser um funeral pequeno, mas com muitas tradições, como um  desfile militar.O caixão vai para a capela do Castelo de Windsor em um carro adaptado para ocasião pelo próprio Philip nos últimos anos.",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
38780,"O investimento federal nos dois empreendimentos foi de R$ 42 milhões, dos quais R$ 41,2 milhões foram disponibilizados desde 2019.O secretário Nacional de Habitação, do MDR, Alfredo dos Santos, participou da entrega e ressaltou o empenho do Governo Federal para atender às famílias de baixa renda.O Presidente Jair Bolsonaro e o ministro Rogério Marinho têm nos orientado a não deixar nenhuma obra paralisada.",0,1,false_negative,MB4,pt,,
26780,"After several hours in the tent, Daniels heads back to his office and changes out of his scrubs.Once he’s put on a dress shirt and a  bow tie, he looks at the color-coded to-do list on his dry erase board and gets to work.He logs onto the hospital social media sites and promptly deletes posts involving conspiracy theories, misinformation about vaccines or accusations of COVID-19 being a hoax.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
59148,"He seemed to be laboring under the impression that she was the devil.Her  pillow slip  by now was very much askew; one ear pointed northward, the other southeast, and she could only see out of one eye.It was very hot inside and she was gasping for breath.",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
87091,"No céu acontece um grande desfile aéreo com as principais aeronaves das forças de defesa russas, na lista estão helicópteros, aviões de carga e aviões-tanque, claro os caças.Além de relembrar a vitória russa na 2º Guerra Mundial, o  desfile militar  também é uma demonstração de força bélica para o mundo todo, pois como já foi dito a presença de armamentos do arsenal russo é grande.Outros países também demonstração sua força bélica com grandes desfiles, é o caso da China e da Índia.",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
64056,"A maior parte das pessoas que foi à sede da polícia de Brooklyn Center foi dispersada.Um representante da polícia disse em um  alto-falante  às 21h30 que a manifestação era ilegal e deu ao grupo 10 minutos para se dispersar.Cinco minutos depois, eles receberam outro aviso para sair antes que um barulho muito alto dispersasse parte da multidão, mas uma parte permaneceu.",0,1,false_negative,MB4,pt,alto-falante,ADV
50068,"Na maioria das cidade francesas estão previstas festividades atípicas neste 14 de Julho.Apesar do habitual  desfile militar  ter sido cancelado, mantém-se uma cerimónia estática no largo de Concorde.Em plena crise sanitária, a cerimónia terá um formato inédito, em homenagem aos profissionais de saúde.",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
20332,"Assim, diferentemente dos animais de sangue frio, as alterações de temperatura do ambiente não teriam grande impacto sobre os seus corpos.Como na escala evolutiva eles estão entre os répteis (de sangue frio) e as aves (de  sangue quente ), faz sentido que não haja uma unanimidade óbvia acerca da manutenção da sua temperatura corporal.Em 2014, uma pesquisa havia sugerido que os dinossauros não possuíam sangue quente e nem frio, mas sim estariam em algum tipo de meio termo.",0,1,false_negative,MB4,pt,sangue quente,NOUN-ADJ
90457," ""But I've got it fixed to suit me at last. This bunch of dead grass rolled in the  pillow slip  I fetched will make me a dandy pillow.I'm glad you gave me a hint to bring one along, Phil.""",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
60582,"Callin Wilson (22) is serving a life sentence for the murder of Hazem Ahmed Ghrier in June 2017.A coroner has confirmed that the killer, who has a severe  mental disorder, will be granted interested person status when the inquest gets underway later this year.Solicitor Brian Archer said: ""This will be an opportunity for full discovery of anything that went wrong in social services' interaction with Callin, leading up to the terrible events of Mr Ghrier's murder.""",0,1,false_negative,MB4,en,mental disorder,ADJ-NOUN
80064,"Uma criança, de 9 anos, foi atingida por um ônibus do transporte coletivo enquanto brincava com uma minimoto na quarta-feira (14), em Goiânia (GO).De acordo com familiares de Rafael Gomes dos Santos, ele precisou amputar o  braço direito  devido aos ferimentos.As informações são do Uol.",0,1,false_negative,MB4,pt,braço direito,NOUN-ADJ
77083,"Schalka teme que os problemas logísticos virem uma bola de neve e só piorem nos próximos meses.Interrupções significativas no comércio de celulose podem impactar o fornecimento de  papel higiênico  se os produtores não tiverem amplos estoques.A Suzano já está preocupada com o risco de exportar menos do que a empresa esperava em março e ser obrigada a adiar alguns embarques para abril, disse Schalka.",0,1,false_negative,MB4,pt,papel higiênico,NOUN-ADJ
75046,"França cancela tradicional desfile militar de 14 de julho devido à pandemia do coronavírusPor conta da pandemia do coronavírus, a França não fará neste ano o tradicional  desfile militar  de 14 de julho, anunciou a Presidência nesta quinta-feira (4).A parada será substituída por uma homenagem, em espaço restrito, aos profissionais de saúde.",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
20036,"Para Park Won-gon, professor de Relações Internacionais da Universidade de Handong, na Coreia do Sul, Kim ""quer confirmar seu status de potência militar organizando o desfile e participando no dia seguinte nos Jogos Olímpicos, como se nada tivesse acontecido, como se não houvesse nenhum mal nisso"", salienta.Washington já haviam criticado o fato de o  desfile militar  norte-coreano ter sido transferido para esta quinta.O vice-presidente americano, Mike Pence -- que estará presente na cerimônia de abertura dos jogos na sexta-feira (9) -- chegou a classificar a participação da Coreia do Norte nas Olimpíadas de Inverno como um ""ato de propaganda"".",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
75629,"Family Rescues Deer From Northern Minnesota Lake A family fishing trip turned into a rescue mission on a northern Minnesota lake this weekend.4-Year-Old Boy Catches Fish Of A Lifetime Two brothers living on Lake Minnetonka have a big  fish story  to tell.James and Johnny Range Jr. are part of a fishing league on the lake, and they reeled in a huge muskie Tuesday night.",0,1,false_negative,MB4,en,fish story,NOUN-NOUN
33566,"A reabertura do Teatro Nacional D. Maria II após mais de três meses de encerramento conta ainda com algumas novidades.Aurora negra"", o espetáculo que venceu a segunda edição da Bolsa Amélia Rey Colaço e abriu a temporada 2020-2021 do teatro, regressa à sala Estúdio de 10 a 20 de junho, enquanto a encenação de Jorge Silva Melo do texto de Arthur Miller ""Morte de um  caixeiro viajante "" e ""Praça dos heróis"", com texto de Thomas Bernhard e encenação de David Pereira Bastos, partem em digressão pelo país no âmbito da Rede Eunice Ageas, já a partir deste mês.Em agosto, os dois espetáculos estarão em cena em Lisboa, mas no Centro Cultural de Belém, no âmbito da programação de verão.",0,1,false_negative,MB4,pt,caixeiro viajante,NOUN-ADJ
47923,"Todavia, por mais que o número de negócios tenha diminuído, acordos de enormes valores aumentaram o fechamento anual de gastos no setor.Isso se deve à estratégia de compra conjunta realizada pelo Governo Federal em 2020 com o objetivo de trazer mais eficiência nos gastos, padronizar procedimentos e melhorar a qualidade, o controle e a fiscalização das compras federais.O Ministério da Economia, por exemplo, realizou no ano passado a compra centralizada de softwares, tática que estimou a economia de R$ 10,5 milhões para os cofres públicos.",0,1,false_negative,MB4,pt,,
72355,"Where can one go without meeting one of that migratory portion of our race!There he was, with his ""shocking  bad hat,"" his freckled face, his bright eye, and his shrewd expression, smoking his old ""dudeen,"" and gazing at the new world around him.But who shall say his thoughts were not in some wretched hovel in the land of his birth, and his heart beating with the noble determination, that when his industry met its reward, those who had shared his sorrows in the crowded land of his fathers, should partake of his success in the thinly-tenanted home of his adoption.",0,1,false_negative,MB4,en,bad hat,ADJ-NOUN
71218,"Wear bow ties every day if you want to incorporate them into your entire business attire, or wear them infrequently if you prefer to use them as a fashion statement.If you are employed at an academic institution, opt for  bow tie s during classroom lectures, student meetings and professional conferences.As a doctor or lawyer, choose bow ties for courtroom hearings, client meetings and patient consultations.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
43165,"O DualShock 4 é o controle sem fio oficial do PlayStation 4 (PS4), console lançado pela Sony em 2013. O acessório apresenta recursos que prometem melhorar a experiência durante os jogos, como o modo de vibração e o  alto-falante  próprio do controlador. O joystick pode ser encontrado na Amazon ou em outras varejistas por cerca de R$ 300.",0,1,false_negative,MB4,pt,alto-falante,ADV
50704,"Os aviões da Patrouille de France, que todos os anos protagonizam uma exibição aérea durante o desfile, vão pintar o céu de Paris com as cores nacionais, azul, branco e vermelho.O  desfile militar  representa uma especificidade do país, através da exibição do arsenal militar, que tanto entusiasmou Donald Trump, convidado de honra em 2017, decorre este ano com menos acrobacias.Nenhum carro blindado vai atravessar os Campos Elísios.",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
58253,"O mesmo porta-voz esclareceu que ""o Ministério da Defesa não tem opinião sobre a existência ou não de vida terrestre extra e não investiga relatórios de OVNIs.""O fascínio do Reino Unido por OVNIs é antigo e remete aos anos 1950, quando o Ministério da Defesa fundou o Grupo de Trabalho do Disco Voador para tratar, exclusivamente, do fenômeno, de acordo com os Arquivos Nacionais. A causa dos OVNIs chamou até a atenção do primeiro-ministro da época, Winston Churchill, que enviou um memorando a um de seus ministros, em 1952. ",0,1,false_negative,MB4,pt,,
52198,"Agora, novas fontes revelaram que esse novo Apple TV deve ser um dispositivo hibrido.Isso porque ele pode contar com  alto-falante  embutido para entregar uma experiencia ainda mais aprimorada.Como acessorio para TVs, o novo dispositivo deve oferecer uma experiencia completa com todos os apps do ecossistema da Apple.",0,1,false_negative,MB4,pt,alto-falante,ADV
11913,"Temos de criar juntos um país digital”, destacou o secretário de Governo Digital, do Ministério da Economia, Luis Felipe Monteiro.A linha de crédito – denominada Brasil Mais Digital – é voltada a projetos de investimento e estará disponível por meio de três canais de alocação de recursos: órgãos do Governo Federal, governos subnacionais (estaduais ou municipais) e bancos de desenvolvimento nacionais ou regionais.Quatro setores foram priorizados para integração e alinhamento das políticas públicas: Infraestrutura Digital, Economia Digital, Governo Digital e Fatores Habilitadores.",0,1,false_negative,MB4,pt,,
22882,"At about half past seven o'clock that night the boys who had been invited to the party began to arrive at the Brown's home where they were met at the door by a figure in white.It had queer rabbit ears, made from tying up the corners of a  pillow slip  that had been placed over its head.The eyes were holes cut in the slip.",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
20353,"Atualmente, poderiam surgir problemas com cargas em outros tipos de embalagens, como sacos, barris e caixas.O presidente da Suzano Papel e Celulose, Walter Schalka, afirmou em entrevista à Bloomberg sobre o surgimento do problema de exportação de polpa de celulose, utilizada para fabricação de  papel higiênico.A Suzano Papel e Celulose é uma das 10 maiores produtoras de celulose do mercado global, realizando um terço de todas as entregas mundiais de matéria- prima para fabricação de papel higiênico.",0,1,false_negative,MB4,pt,papel higiênico,NOUN-ADJ
6864,"Over time, the bow tie evolved into a fashion statement that is most frequently seen during formal events and in academic institutions.The etiquette of  bow tie s in business allows you to wear a  bow tie  if it's suitable for your profession and fits the occasion.Opt for a bow tie if you attend a formal work-related event.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
39310,"Sem saber que o home é rico, a vilã será grossa.O senhor é o  caixeiro viajante  desta fábrica de tecidos?perguntará ela, fazendo pouco caso.",0,1,false_negative,MB4,pt,caixeiro viajante,NOUN-ADJ
1707,"Warren voluntarily went with that deputy to the hospital that night but declined to stay at the hospital for further treatment.When the family called for another mental  health check  the next day, a police officer was dispatched.According to Merritt, the family wanted a mental health deputy again, rather than a police officer.",0,1,false_negative,MB4,en,health check,NOUN-NOUN
61692,"""Put him in with the men,"" growled Slevin. ""Serves the dam' spy right.""""Spy? Is he a gum-shoe?"" Mr. Hyde paused, a  pillow slip  between his teeth.""That's what! Me and Jack was honest enough to run things all winter, but we ain't honest enough to clean up.",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
60952,"Márquez, aliás, voltou a correr neste fim de semana após nove meses ausente da principal categoria da motovelocidade.O hexacampeão mundial se recuperou de uma fratura no  braço direito  sofrida na primeira etapa de 2020, na Espanha, e que o deixou de fora de todo o restante da temporada passada, e foi liberado pelos médicos.Neste sábado, ele teve um bom desempenho e fez o sexto melhor tempo em seu retorno às pistas.",0,1,false_negative,MB4,pt,braço direito,NOUN-ADJ
20617,"Aided by her two assistants, Patty draped the sheets of her bed[283] about her into two voluminous wings, and fastened them securely with safety pins.A  pillow slip  was pulled over her head and the corners tied into ears. They hesitated a moment with scissors suspended.",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
82342,"Um alerta de missil balistico foi emitido atraves do Sistema de Alerta de Emergencia e do Sistema de Alerta Movel Comercial pela televisao, radio e telefones celulares no estado do Havai.Trinta e oito minutos depois, as autoridades estaduais emitiram uma segunda mensagem, dizendo que a primeira era um  alarme falso.A falha foi causada por um erro de comunicaçao durante um exercicio na Agencia de Gerenciamento de Emergencias do Havai.",0,1,false_negative,MB4,pt,alarme falso,NOUN-ADJ
83846,"O filho mais velho, transformado em inseto, perde seu emprego, então, os familiares passam a sobreviver alugando quartos.É importante pontuar que Gregor Samsa era quem sustentava pai, mãe, a irmã mais nova e era quem pagava o salário da empregada que cuidava do asseio da casa, somente transformado em inseto é que ele pode revelar o quanto se sentia explorado por todas aquelas pessoas se escorando em seu salário de  caixeiro viajante  e comerciário.Da mesma maneira, metamorfoseado em barata é que se revelam os abusos impostos por seu patrão.",0,1,false_negative,MB4,pt,caixeiro viajante,NOUN-ADJ
450,"""Hurry up and cut a nose,"" Patty whispered. ""I'm smothering!""""It seems sort of too bad to spoil a perfectly good  pillow slip,"" said Priscilla, with a slight access of conscience.""I'll drop some money in the missionary box,"" Patty promised.",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
7204,"With any luck, restrictions will be lifted, and Donnell will be back at the front entrance, greeting hospital visitors with a ready smile and helping hand.Bud Donnell's daughter Mary Coite, who accompanied her father to the event, said he picked out his pink shirt and pink  bow tie  for the occasion.Pink is my favorite color,"" Bud Donnell said, delighted to be the center of attention.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
75492,"In 1869, the completion of the Suez Canal gave Britain a faster route to India.This made Egypt increasingly reliant on Britain for both military and  economic aid. Isma'il made no effort to reconcile with the European powers, who pressured the Ottoman sultan into removing him from power.",0,1,false_negative,MB4,en,economic aid,ADJ-NOUN
70042,"Ambos os caminhos de apresentação oferecem aos fãs maneiras quase ilimitadas de expandir, reconstruir, personalizar e criar seus próprios desafios cheios de ação em uma experiência LEGO Mario ou LEGO Luigi altamente interativa.Construído com a mesma tecnologia de seu irmão, LEGO Luigi incorpora um sensor de cores, uma tela LCD para exibir muitas reações diferentes ao movimento e um  alto-falante  que reproduz sons icônicos e música da série de videogames Super Mario.Com o LEGO Luigi, crianças a partir de 6 anos podem ""subir de nível"" em seu jogo com novas adições à experiência LEGO Super Mario.",0,1,false_negative,MB4,pt,alto-falante,ADV
5820,"A professora observa, porém, que muitos compatriotas, ainda que procurem ficar em casa durante os dias úteis, têm aproveitado o fim de semana para viajar para cidades e aldeias no interior.Ela disse, ainda, que não pretende ir ao  desfile militar  programado para o sábado em Minsk.“Nosso presidente falou que, se nós não quisermos ir, não é obrigatório, mas o desfile vai acontecer. Minha família não vai por causa do coronavírus. Vamos ver de casa mesmo.”",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
82073,"I wanted to hire him even though I knew I wouldn’t have a shot with the natural talent this kid had.At age 9, Mo started his business out of frustration when he could not find a  bow tie  to match his personal sense of style.Now 19, Mo continues to grow Mo’s Bows while expanding into a matching line of facial coverings.",0,1,false_negative,MB4,en,bow tie,VERB-NOUN
83383,"A vítima relatou aos policiais que Manoel ""ficou nervoso"" porque queria retornar para o estabelecimento, mas Tatiane, não.Com isso, o homem ""se irritou"" com a situação e mordeu o  braço direito  da mulher, além de desferir golpes contra ela com a lateral de um facão.Depois de deixar a casa do marido, Tatiane passou a sentir dores devido às agressões, quando deu entrada no Hospital Regional de Planaltina, no domingo (11), e faleceu no dia seguinte.",0,1,false_negative,MB4,pt,braço direito,NOUN-ADJ
4805,"Como aplicativo foi pensado para o uso em celulares, ele aplica uma compressão de dados que sacrifica a qualidade de fotos, áudios e vídeos, mas acelera a transmissão do conteúdo nas redes de telefonia móvel.Na tela pequena e no  alto-falante  do celular, você não vai perceber.Mas é muito fácil enxergar as diferenças nas imagens e vídeos transmitidos pelo WhatsApp em uma tela maior.",0,1,false_negative,MB4,pt,alto-falante,ADV
97390,"Todos os players sul-americanos que exportam via break bulk estão enfrentando esse risco”, disse.O Brasil é o maior fornecedor mundial de celulose, e a Suzano responde por cerca de um terço do fornecimento global do tipo de fibra curta, que é usado para produzir  papel higiênico.Rupturas no fluxo de carga provocaram caos no comércio global, principalmente de alimentos e produtos agrícolas.",0,1,false_negative,MB4,pt,papel higiênico,NOUN-ADJ
90196,"The captain then takes the traumatized and untrusting girl to a nearby checkpoint, where Union officials instruct him to return Johanna to the farmstead of her surviving aunt and uncle in Castroville, near San Antonio.Along the 400-mile trek from Wichita Falls, the improbable duo flee from a blinding  dust storm, two gun-toting––and shooting––renegades who wanted to purchase Johanna for fifty dollars, and a civil uprising caused by Kidd's narration of a newspaper article about a killer coal mine that collapsed due to unsafe conditions.Johanna is played by 12-year-old Helena Zengel, who may be the most-gifted German actress discovered since Hollywood found Marlene Dietrich nearly a hundred years ago.",0,1,false_negative,MB4,en,dust storm,NOUN-NOUN
57998,"Houve também a redução de custos de maneira substancial.O juiz deixou de ser um  caixeiro viajante.Hoje atua em qualquer comarca usando o processo eletrônico, usando o computador e a internet em seu gabinete.",0,1,false_negative,MB4,pt,caixeiro viajante,NOUN-ADJ
20685,"Sunday at Camp is much like any other day, excepting that the laundry is given out and the outgoing wash collected.The boys form into line under the direction of the faculty, are sent down in companies of ten according to their numbers, to the laundry room, where they receive the clean wash, consisting of personal clothes, besides sheets, towels and  pillow slip s, take them up to their tents, put them in their trunks, excepting what they put into immediate use.After breakfast they gather up all the soiled wash, make out a duplicate list, and have them ready when the man calls at each tent for them. ",0,1,false_negative,MB4,en,pillow slip,NOUN-VERB
29115,"O corpo de um homem, ainda sem identificação, foi encontrado com perfurações no peito e um corte no pescoço, na manhã desta sexta-feira (9), próximo ao residencial Vila Jardim, no bairro Cidade Satélite, zona Oeste de Boa Vista.Segundo a Polícia Civil, a vítima aparenta ter entre 20 a 30 anos de idade, e possui o nome 'Fernando' tatuado no  braço direito.A Polícia Militar foi a primeira a chegar no local.",0,1,false_negative,MB4,pt,braço direito,NOUN-ADJ
54559,"As a board member of the Arizona Association for Conflict Resolution, she continues to help schools implement peer led programs.EM: How would you suggest a parent think about being told that his or her child meets the criteria for a  mental disorder  or a mental illness diagnosis?SR: I would hope they would look at it as an exploration rather than a sentence.",0,1,false_negative,MB4,en,mental disorder,ADJ-NOUN
97504,"O coronel Saul Marques Machado Júnior, comandante do CMPA, informou à RBS TV que a decisão será cumprida, mas não disse se pretende recorrer.A liminar da juíza Daniela Tocchetto Cavalheiro acata o pedido feito em uma ação civil pública da Associação dos Professores e Funcionários Civil do Colégio Militar de Porto Alegre (APROFCMPA) e da Seção Sindical do Sindicato Nacional dos Servidores Federais da Educação Básica, Profissional e Tecnológica (SINASEFE/SN).Os autores da ação alegam que o corpo docente, alunos e pais foram surpreendidos pela determinação do retorno das atividades presenciais na instituição a partir do dia 28 de setembro. ",0,1,false_negative,MB4,pt,,
90580,"Em 2019 a atriz, produtora e realizadora audiovisual, Giuly Biancato deu início a um dos únicos projetos curitibanos que visa trazer à tona um assunto pouco tratado: a falta de memória sobre o período da Ditatura Civil Militar (1964-1985) na capital paranaense.Assim nasceu o longa-metragem Vista Grossa.O documentário discorre principalmente sobre a falta de memória registrada nas construções e edifícios urbanos que sediaram quartéis generais e outros locais, alguns inclusive clandestinos, usados como apreensão e tortura de vítimas do regime militar.",0,1,false_negative,MB4,pt,,
12070,"The ominous tone of the most recent attacks leaves no doubt that if the Soviet Union invades, it shall cite the aid of the AFL-CIO as evidence of outside anti-Socialist intervention aimed at overthrowing the Polish state.All this is by way of introducing the AFL–CIO's position on  economic aid  to Poland.In formulating this position, our first concern was to consult our friends in Solidarity. We did consult with them and their views are reflected in the statement unanimously adopted by the AFL–CIO Executive Council. ",0,1,false_negative,MB4,en,economic aid,ADJ-NOUN
61624,"To ensure the monkeys wouldn't feel anything, the researchers sedated them.Then they did an overall  health check, measuring weight and body temperatures and taking fecal, blood and oral samples.D'Arc whisked a cotton swab inside the monkey's mouth, delicately rubbing it around its tiny teeth.",0,1,false_negative,MB4,en,health check,NOUN-NOUN
94303,"Idosa lia em alto-falante obituário de moradores e deixa gravada anuncio da própria morte Idosa lia em  alto-falante  obituário de moradores e deixa gravada anuncio da própria morteA idosa de 77 anos, morreu no dia 2 de janeiro, em razão de complicações no quadro de diabetes.",0,1,false_negative,MB4,pt,alto-falante,ADV
53941,"Uma placa do fabricante informa que a torre sozinha, logo acima da minha cabeça, pesa 23,1 toneladas.A última vez que vi algo assim pessoalmente foi nos meses após a Tempestade no Deserto, durante um  desfile militar  da vitória nas ruas de Washington, D.C.Mas não tenho essa sensação de triunfo. ",0,1,false_negative,MB4,pt,desfile militar,ADJ-NOUN
84989,"Quando cheguei ao hospital, falaram que o caso era emergencial e muito grave"", relembra o oficial da Marinha Uarlem Resende, pai da jovem.A universitária teve traumatismo cranioencefálico e fratura exposta no  braço direito.Ela passou por cirurgias, ficou mais de duas semanas sedada na Unidade de Terapia Intensiva (UTI) e chegou a perder a memória.",0,1,false_negative,MB4,pt,braço direito,NOUN-ADJ
90894,"Em Jaraguá do Sul, um pastor chamou a atenção pela maneira criativa de fazer as pregações devido a pandemia.O balão percorreu os bairros da cidade com caixas de  alto-falante.Nem a Igreja e nem o pastor foram identificados.",0,1,false_negative,MB4,pt,alto-falante,ADV
48729,"Na tarde desta terça, a equipe da Fiscalização pela Vida esteve no estabelecimento e constatou a irregularidade.O Colégio Militar de Juiz de Fora foi notificado e, caso haja novo descumprimento da lei, será multado.O CMJF tinha a expectativa de volta às aulas para o dia 1º de fevereiro, de maneira híbrida, com atividades presenciais e on-line.",0,1,false_negative,MB4,pt,,
