id,text,prediction,label,error_type,experiment,lang,mwe,mwe_pattern
91780,"If you talk to anyone they would absolutely well understand how I operate and how I absolutely am a stickler for those what I call hygiene factors in public administration.""She believes there are broad lessons from the sport grants program for the  public service, starting with the need for consistency on administration of grants.The national audit office in its report on the grants program recommended applying a single framework of rules for all circumstances where a minister decides upon the award of grant funding.",0,0,true_negative,MB4,en,public service,ADJ-NOUN
81031,"Este é o momento que muitas pessoas estariam viajando, aproveitando a baixa temporada.Como tivemos que pausar a operação do nosso parque aquático e resorts, estamos ofertando condições muito boas para comprar agora e usufruir quando reabrirmos, com condições semelhantes à de baixa temporada, inclusive em feriados prolongados e meses de  alta temporada.Além dos descontos nos valores, para hospedagem, oferecemos upgrade de categoria do apartamento e pagamento parcelado em até 12 vezes”, conta Marcos Bittencourt, gerente-geral Comercial M.I.C.E.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
63435,"O grupo de 36 celebridades pede que ele rejeite um acordo ambiental com Jair Bolsonaro até que o desmatamento seja reduzido nas florestas brasileiras.No texto, os artistas apontam que Bolsonaro tem sido conivente com a destruição da Amazônia, fazendo  vista grossa  para a grilagem e a extração ilegal de madeira e permitindo que o fogo consuma milhões de hectares de floresta tropical e ameace ainda mais os territórios indígenas.""Desde que Bolsonaro assumiu o cargo em janeiro de 2019, a legislação ambiental foi sistematicamente enfraquecida, e as taxas de desmatamento triplicaram.",0,0,true_negative,MB4,pt,vista grossa,NOUN-ADJ
43092,"O Tadeu me ajuda muito.É uma espécie de  braço direito.""Ligado diretamente à imagem do Fluminense, time em que foi quatro vezes campeão estadual e também brasileiro, Delei tem uma trajetória relacionada às fundações de auxílio a ex-atletas e sindicatos de jogadores.",0,0,true_negative,MB4,pt,braço direito,NOUN-ADJ
99763,"Para isso, os dois decidiram se hospedar no One Nature Hotels and Resorts com diárias de 3.735 dólares, o equivalente a R$ 21,04 mil de acordo com a cotação desta sexta-feira (9).Já em  alta temporada, que são entre os meses de junho a outubro, a diária pode sair por 4.485 dólares, cerca de R$ 25,26 mil.No trajeto para o hotel, Bárbara mostrou parte da savana e alguns animais que habitam o local.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
98274,"Aqui em São Paulo, temos o Plano 2020-2030, com todas as nossas bases e metas para a próxima década.O plano serve de  fio condutor  para nossas ações.Apostar no turismo é apostar no desenvolvimento sustentável, é integrar o País em um movimento de progresso, gerador de emprega e renda.",0,0,true_negative,MB4,pt,fio condutor,NOUN-ADJ
37800,"Ambientada na década de 40, a obra O Abrigo de Kulê, da jornalista e escritora Juliana Valentim, retrata a realidade de pessoas em situação de trabalho escravo nas fazendas brasileiras.A trama narra a trajetória do contador de histórias e  caixeiro viajante, Gabriel, e de Maria, uma jovem sonhadora e apaixonada por livros.Lançado em janeiro deste ano pela All Print Editora, o livro aborda questões sociais que atravessam gerações e até hoje são assuntos recorrentes.",0,0,true_negative,MB4,pt,caixeiro viajante,NOUN-ADJ
24827,"O funcionamento do Youtube resume-se em oferecer uma experiencia mais completa ao usuario.Nela, e possivel abrir os videos em  segundo plano  e ouvi-los ate com a tela do smartphone bloqueada, por exemplo.Alem de trazer outras funcionalidades que fazem a diferença!",0,0,true_negative,MB4,pt,segundo plano,ADJ-NOUN
91755,"Restando pouco mais de tres minutos, todos os dez carros foram para a pista.A  fila indiana  se formou, com as duas Mercedes puxando o pelotao, Bottas e Hamilton.Stroll foi o primeiro a registrar tempo e nao teve tempo de uma nova tentativa.",0,0,true_negative,MB4,pt,fila indiana,NOUN-ADJ
52588,"Legendary detective Jack Palladino  Credit: Eric Luse/San Francisco ChronicleA famed and controversial  private eye  solved his own murder by taking photographs of his suspected attackers as he was mugged.Jack Palladino's clients included presidents, scandal-plagued celebrities and corporate whistleblowers.",0,0,true_negative,MB4,en,private eye,ADJ-NOUN
49541,"A Samsung sempre esteve entre as mais agressivas, e passou a ocupar o topo do pódio desde que liberou a One UI 3.A lista ainda observa que a ""nota alta"" nos celulares Galaxy se deve principalmente “após a atualização para o Android P”, ou seja, já faz algum tempo que a Samsung passou a adotar postura mais agressiva com apps em  segundo plano.É bom notar que, do ponto de vista do site, quanto menos o sistema incomodar os aplicativos, melhor.",0,0,true_negative,MB4,pt,segundo plano,ADJ-NOUN
13003,"Para quem nunca foi, o trânsito pode causar bastante confusão e, sem um bom GPS, é um risco.Ao longo da  alta temporada, a quantidade de carro pode se intensificar.Uma das melhores escolhas para minimizar o problema é optar pelo Bus Tour.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
81326,"Vivemos um momento muito dificil e toda ajuda faz uma grande diferença"".A afirmaçao e da  primeira-dama  de Cuiaba, Marcia Pinheiro, ao lançar a campanha ""Vacina Solidaria"".De acordo com a primeira-dama, a iniciativa e premente considerando a pandemia e a situaçao dramatica vivenciada por muitas familias.",0,0,true_negative,MB4,pt,primeira-dama,NOUN
6128,"Segundo a Prefeitura do município, não foram utilizados recursos públicos, pois os itens que compõem o lugar foram concedidos por Varjão.Moradores de Barra do Garças contam que o vereador cedeu duas antenas parabólicas de sua empresa, para a criação da réplica do  disco voador, e outros objetos para as artes colocadas na área do aeroporto de óvnis.Outras pessoas também doaram materiais recicláveis para a construção do espaço.",0,0,true_negative,MB4,pt,disco voador,NOUN-ADJ
14079,"Um ou outro posto pratica um preço maior ou menor para dar um ar de legalidade e afastar as suspeitas de cartel no setor.Ou os Procons estão alinhados e aceitaram a prática abusiva como normal ou fazem  vista grossa  e não agem com a força que lhes é garantida por lei.Numa ou noutra hipótese, os órgãos de defesa do consumidor perdem a razão de existir.",0,0,true_negative,MB4,pt,vista grossa,NOUN-ADJ
18549,"Delatores premiados da Justiça testemunharam ao Ministério Público que Vizcarra recebeu pelo primeiro projeto 1 milhão de sóis (US$ 270 mil) e, pelo segundo, 1,3 milhão (US$ 350 mil), pagos pelas empresas de construção Obrainga e Iccgsa, respectivamente.Durante a primeira audiência do pedido de prisão preventiva, Vizcarra defendeu sua inocência e disse que se sentia ""como um  bode expiatório "" do Ministério Público, dada a lentidão em processar os envolvidos nos casos Odebrecht e ""Clube da Construção"", como ficou conhecido um grupo de construtoras que pagaram propinas para ganhar licitações de obras públicas no Peru.Ele também disse que o Ministério Público ""vazou o depoimento de um aspirante a delator premiado fora de contexto e incompleto"", e que o conteúdo foi usado pela oposição no Congresso para realizar sua destituição como presidente do país.",0,0,true_negative,MB4,pt,bode expiatório,NOUN-ADJ
66650,"In 1998, Blackmarr's collection of documents and photographs was sold off at the Dunnings Auction House in Elgin, Illinois, for $50,000.)It's not hard to imagine the survivors, many having seen their loved ones go into the water as the ship sank, bewildered by what they had witnessed, overwhelmed to find themselves alive and standing on another ship's dry, level deck, stripping off their  life vest s and dropping them where they stood.But Dr. Blackmarr, who later lectured about the tragedy, knew that some physical relic should be taken away that might tell the story, in addition to the firsthand accounts he had transcribed.",0,0,true_negative,MB4,en,life vest,NOUN-NOUN
18858,"No último mês, os governos da Armênia e do Azerbaijão acertaram dois cessar- fogo na região, um mediado pela Rússia e outro pela França, mas nenhum dos acordos temporários foi respeitado e o conflito parece longe do fim.Segundo a  primeira-dama  da Armênia, a guerra em Nagorno-Karabakh “não é apenas contra o povo armênio, mas contra todos os povos da região, bem como contra a liberdade, democracia e paz”.Ela chama de ditadores os presidentes do Azerbaijão, Ilham Aliev, e da Turquia, Recep Tayyip Erdogan, acusando-os de incentivarem o conflito, que já deixou centenas de mortos, e de usarem “armas proibidas contra civis”.",0,0,true_negative,MB4,pt,primeira-dama,NOUN
73148,"Revista de Imprensa: Miguel Oliveira acelera em Portimão com país a três velocidadesJoão Rendeiro, rosto do Banco Privado Português (BPP), assume parte da responsabilidade do que aconteceu ao banco, mas recusa ser o  bode expiatório  da falência do sistema inteiro e aponta o dedo ao Banco de Portugal.Afinal, até hoje só os acionistas ficaram a perder dinheiro e o banco central nunca prestou contas da sua administração.",0,0,true_negative,MB4,pt,bode expiatório,NOUN-ADJ
42700,"The FBI warned local and state law enforcement agencies to be on alert for armed protests through the inauguration on Wednesday at all state capitols.I think it was wrong, you know, I think you just throw a  bad apple  in all that and you get one guy getting another guy going and they just, it causes a snowball from there,"" one protestor said in an interview outside the capitol.That's how it went, I think, you know, Donald didn't say go down there and bust in there.""",0,0,true_negative,MB4,en,bad apple,ADJ-NOUN
64278,"A saída do técnico Renato Portaluppi marcou apenas o início de uma reformulação no departamento do futebol, que guiará as novas prioridades do clube. Diferentemente dos últimos anos, em 2021 o Tricolor colocará o Brasileirão e a Copa do Brasil como principais objetivos, deixando a Copa Sul-Americana em  segundo plano.Esse cenário foi explanado pelo presidente Romildo Bolzan Jr. após a vitória sobre o Novo Hamburgo, no domingo, quando o mandatário tricolor respondeu a perguntas dos repórteres pela primeira vez desde a saída de Renato. ",0,0,true_negative,MB4,pt,segundo plano,ADJ-NOUN
97980,"No caso específico do Brasil, a companhia vai alcançar uma malha que representa 58% da sua capacidade, um crescimento de 4 pontos percentuais em relação a novembro, chegando a 44 destinos no país e com até 372 voos diários.Em função da  alta temporada, a empresa também ampliará em até 15% o número de voos de São Paulo/Guarulhos e Brasília na comparação com novembro, para atender 38 e 30 destinos, respectivamente.Ainda que a retomada internacional seja mais lenta, a Latam vai operar voos a partir de São Paulo para 12 destinos: Santiago, Buenos Aires, Assunção, Cidade do México, Montevidéu, Lima, Miami, Nova York, Londres, Lisboa, Madri e Frankfurt.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
38929,"He used his power and influence to slake his lusts on the most beautiful women of his generation.""He bedded and dumped  sex bomb s like Hayworth, Turner and Harlow. He also seduced Ginger Rogers and Bette Davis.""The film will show Hughes driven by twin obsessions - sex and power.",0,0,true_negative,MB4,en,sex bomb,NOUN-NOUN
38880,"O ritmo era sensacional após a relargada, com Pinheiro dominando enquanto seu rival Ritter ocupava o quinto posto.Os pilotos seguiam praticamente em  fila indiana  a mais de 350km/h com os Dallara IR18, e aí surgiu a necessidade de paradas nos boxes.Adriano Pinheiro foi um dos primeiros a entrar, no limite e já mostrando que este seria um procedimento complicado de se fazer à perfeição.",0,0,true_negative,MB4,pt,fila indiana,NOUN-ADJ
81305,"E agora vem mais um desafio"", comentou.Braço direito do técnico Giovane Gávio na seleção masculina sub-21, Anderson conhece muito bem os jovens talentos do Sesi-SP e de outras equipes, como o ponteiro Nathan, bronze no Mundial sub-21 em 2019, além do central Léo, o oposto Darlan, entre outros com passagens pelas seleções de base.Temos o objetivo de fazer com que essa garotada, com a mescla da experiência de alguns jogadores, que também são jovens promessas, mas com uma rodagem legal possa crescer ainda mais, se desenvolver.",0,0,true_negative,MB4,pt,,
46607,"He has just discovered Nas's Facebook page, someone having sent him a video about immigrants.Earlier that week Nas was violently harassed by a drunk Libyan immigrant and, with the attack on camera, decided to turn it around by dwelling on the prejudice towards immigrants and how we must not allow one  bad apple  to poison the tree.His story racked up over a million views in days.",0,0,true_negative,MB4,en,bad apple,ADJ-NOUN
56981,"Hoje, a Azul representa 16% da oferta de assentos no Aeroporto Internacional Governador Aluízio Alves, em São Gonçalo do Amarante.De acordo com a Azul Viagens, de forma geral, incluindo outros destinos, além de Natal, serão ofertados 100 voos dedicados por semana ao longo de toda a  alta temporada  de verão.Serão mais de 120 mil assentos comercializados entre dezembro deste ano e fevereiro de 2021.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
29917,"O WTTC tambem preve que se as campanhas de vacinaçao se desenvolverem rapidamente em nivel global e as restriçoes de viagens cairem antes do verao no hemisferio norte, os 62 milhoes de empregos perdidos poderao ser resgatados ate 2022.AL ÉM DA VACINA, OS TESTES   Aos viajantes nao vacinados, uma testagem efetiva e coordenada internacionalmente, para eliminar a obrigatoriedade de quarentena, tambem pode ser uma soluçao para uma retomada plena das viagens na  alta temporada  do hemisferio norte, segundo o WTTC.Medidas rigidas de segurança e higiene, como uso obrigatorio de mascaras, transferindo as avaliaçoes de risco para o viajante em vez dos paises e constante suporte ao setor, incluindo proteçao fiscal e trabalhista, tambem seguem sendo essenciais.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
59782,"A McAfee recomenda que os usuários não confiem em um app só porque ele está na Play Store.E que desconfiem de mensagens dizendo que uma ""atualização"" de um app é necessária, já que no Android as atualizações são feitas automaticamente pela Play Store em  segundo plano, sem intervenção manual do usuário.Antes de instalar um app, leia sua descrição, o nome do desenvolvedor, a nota e as avaliações deixadas por outros usuários.",0,0,true_negative,MB4,pt,segundo plano,ADJ-NOUN
1954,"Crooner Sir Tom was playing his first big solo gig in his native Wales for nine years.One of the 10,000 fans there said: ""We throw the pants to show we still think he's a  sex bomb  in his 70s.""He belted out hits including Mama Told Me Not to Come and It's Not Unusual, at Chepstow Racecourse.",0,0,true_negative,MB4,en,sex bomb,NOUN-NOUN
81539,"Not long ago, he and I were walking the streets of Washington, D.C. together and talking about how we’ve been the best of friends for more than 60 years.Then Hank said: ‘Who would have ever thought all those years ago that a black kid from Mobile, Alabama would break Babe Ruth’s  home run  record and a Jewish kid from Milwaukee would become the Commissioner of Baseball?’He will be missed throughout the game, and his contributions to the game and his standing in the game will never be forgotten.”",0,0,true_negative,MB4,en,home run,NOUN-NOUN
15093,"But it is his 700 15th home run on April 8th, 1974 for which he will be remembered most home run.That was the  home run, which broke the record previously held by Yankees legend Babe Ruth.But what should have been the crowning achievement in his major league career was instead filled with hate and anger on the way to one of the most sacred of baseball's records, Erin received death threats, thousands of pieces of racist hate mail.",0,0,true_negative,MB4,en,home run,NOUN-NOUN
76820,"Smithsonian Magazine | Subscribe   April 2013The most harrowing scene in Kon-Tiki, the new Oscar-nominated Norwegian film about the greatest sea voyage of modern times, turns out to be a  fish story.In the 2012 reconstruction of this 1947 adventure, six amateur Scandinavian sailors--five of whom are tall, slim and valiant--build a replica of an ancient pre-Incan raft, christen it Kon-Tiki and sail westward from Peru along the Humboldt Current for French Polynesia, more than 3,700 nautical miles away.",0,0,true_negative,MB4,en,fish story,NOUN-NOUN
90366,"I had to find art, flowers, and the Hare Krishnas and swamis.I was a'flower child'and 'a child of the universe'.The Desiderata was the only code I knew and that worn '60s scroll still hangs on my wall wherever I live.",0,0,true_negative,MB4,en,flower child,NOUN-NOUN
98132,"It found 65 per cent of those surveyed trusted the public service in some way, with nine per cent having strong trust and the same amount (28 per cent) trusting or somewhat trusting the bureaucracy.In February, 56 per cent of Australians trusted the  public service  in some way, six per cent strongly.Head of the Department of the Prime Minister and Cabinet Philip Gaetjens will give the keynote speech to the public service on Tuesday evening in an annual address.",0,0,true_negative,MB4,en,public service,ADJ-NOUN
93132,"On Wednesday he announced he would make a return to racing at select rounds in IndyCar this year, but when asked if he would be available as a substitute driver in F1, he did not rule himself out.I think F1 is a  closed book, but never say never,"" he told journalists during an online press conference.If there are any good opportunities in F1, I would be more than happy to jump in.",0,0,true_negative,MB4,en,closed book,VERB-NOUN
36755,"And union contracts oftentimes prevent bad officers from being fired, force departments to rehire disciplined officers, and expunge disciplinary records.While the media highlights “ bad apple ” officers, police violence is far from the nationwide epidemic it’s portrayed to be.Most police departments are filled with the kind of officers with whom I rode.",0,0,true_negative,MB4,en,bad apple,ADJ-NOUN
83407,"“Americans are deeply disappointed and hurt by the way they’re treated by what they see as the power elite in Washington, D.C., and that goes across party lines and it goes across democracy,” Steyer said.“If this is a  banana republic  with a few very, very rich people and everyone else living in misery, that’s a failure.”It was a far cry from January, when Steyer went to Des Moines, Iowa, to announce that he wasn’t running for president and said he would focus his efforts on urging impeachment.",0,0,true_negative,MB4,en,banana republic,PROPN-PROPN
32511,"At what should have been the pinnacle of his long career in baseball, Henry Aaron was getting bags of hate mail — many containing death threats — and living in a storage room at the stadium, accompanied by bodyguards when he ventured out.It was 1973, the country remained divided along racial lines, and Aaron, a Black player for the Atlanta Braves, was closing in on Babe Ruth’s holy career record of 714  home run s.To some, it was sacrilegious that a Black man would threaten the record of the immortal Babe.",0,0,true_negative,MB4,en,home run,NOUN-NOUN
43615,"“Ele tem um temperamento forte, é explosivo, eventualmente é agressivo também com paparazzi e tem uma veia meio punk”, detalha ele nos bastidores do Domingão do Faustão. Para isso, Vladimir buscou algumas referências: “Tá sendo bom ler a biografia do Nasi para entender essa coisa que é mais instinto, de não ligar para repercussão, isso traz um personagem muito  sangue quente.E ao mesmo tempo que é explosivo, é um cara que se apaixona e sofre uma perda amorosa com muita intensidade”. ",0,0,true_negative,MB4,pt,sangue quente,NOUN-ADJ
81791,"Um dos temas importantes do congresso é, justamente, comprovar se ele apoia claramente uma expressiva reforma econômica, vital à sobrevivência, ou se ficará no meio termo.Além disso, surge o novo cenário criado pela irrupção das redes sociais, que fez com que o Estado perdesse o monopólio da mensagem e da verdade estabelecida, servindo de  alto-falante  à dissidência e à sociedade civil em geral.Mesmo que os desafios políticos sejam consideráveis —e não é esperada a menor cessão por esse lado—, há consenso em que a principal batalha será no campo econômico.",0,0,true_negative,MB4,pt,alto-falante,ADV
44757,"We have had an overwhelmingly positive response from customers,” Presley says.The most common response that we have received is customers not realizing that  cotton candy  could come in colors aside from pink and blue, and that  cotton candy  could be made into so many different flavors.”Presley says she comes up with flavors inspired by food and events she enjoys.",0,0,true_negative,MB4,en,cotton candy,NOUN-NOUN
1161,"Agora, um estudo sugere procurar por este “elos perdidos” através de raios gama.Estes buracos negros simplesmente não podem existir   * 10 respostas para perguntas que você pode ter sobre buracos negros   * Documentário revela a ciência por trás da primeira foto real de um  buraco negro Os buracos negros de intermediária seriam bem mais massivos que os estelares.",0,0,true_negative,MB4,pt,buraco negro,ADJ-ADJ
89805,"Segundo o deputado, além de corrigir as distorções, a medida possibilitaria a criação do passaporte verde da imunidade.A União Europeia, por exemplo, já apresentou o chamado Passaporte Covid para facilitar as viagens na  alta temporada  e apoiar o setor de turismo, que sofre dificuldades em virtude das restrições da pandemia, da lentidão da campanha de vacinação no bloco e dos riscos que representam as novas variantes do novo coronavírus.Aquisição de vacinas e leitos",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
50522,"“Já tivemos muita paciência.Foram muitos protocolos, pedidos, reportagens, inclusive na TV, e até agora o poder público segue fazendo  vista grossa  às condições dos ônibus superlotados”, afirmou por meio de assessoria de imprensa o presidente do Sindmotoristas, José Valdevan de Jesus Santos (conhecido como o Valdevan Noventa).O presidente do Sincoverg (Sindicato dos Trabalhadores Rodoviários de Guarulhos), Orlando Maurício Júnior disse, no início da tarde desta segunda, que os motoristas e trabalhadores da cidade também irão aderir à paralisação, em entrevista ao portal Agora.",0,0,true_negative,MB4,pt,vista grossa,NOUN-ADJ
20806,Cada um deles vem de uma realidade diferente.Gabriel é um  caixeiro viajante  que anda pelo Brasil vendendo brinquedos.Maria é uma moça muito culta que se sente presa na realidade de uma pequena cidade do interior.,0,0,true_negative,MB4,pt,caixeiro viajante,NOUN-ADJ
52189,"Ela pode dizer a Palermo quem ela realmente é. Eles podem ter um desentendimento e Lisboa assumiria o comando da gangue.E no que diz respeito a Alicia, ela é odiada pelo povo da Espanha e também seu governo a usou como  bode expiatório.”O fã acrescentou: “Talvez ela procure o Professor para torná-la parte do roubo porque ela não tem para onde ir e está prestes a se tornar mãe.”",0,0,true_negative,MB4,pt,bode expiatório,NOUN-ADJ
13276,"When this Adonis came on stage it was total mayhem.Soon Margaret, a granny, was dancing in the aisles to a  sex bomb  grandpa gyrating on stage.Looking back, I remember Margaret telling me how her father heard Tom Jones on radio and told her he was going to be big – the boy’s good, he said.",0,0,true_negative,MB4,en,sex bomb,NOUN-NOUN
82827,"O setor aéreo, um dos mais impactados negativamente pela pandemia, também teve as suas expectativas para o começo de 2021 reduzidas em meio às novas restrições.A Gol (GOLL4) relatou  um lucro modesto de R$ 16,8 milhões no quarto trimestre, que é parte da  alta temporada  do Brasil.Mesmo assim, a registrou prejuízo em todo o ano de 2020 de R$ 6 bilhões, em grande parte devido à pandemia de Covid-19.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
32880,"E vai deixar para o ano eleitoral a chantagem sobre as reformas economicas.Por isso, vale ate fazer  vista grossa  para a pedalada conjunta do Congresso e do governo para driblar o teto de gastos: o Congresso aprovou um projeto que tira do teto fiscal os gastos emergenciais com a pandemia e facilita o corte de verbas dos ministerios.Quase R$100 bilhoes ficarao fora do teto gastos, enquanto outros R$ 9 bi serao cortados dos ministerios, o que permitira acomodar R$ 16 bi em emendas parlamentares.",0,0,true_negative,MB4,pt,vista grossa,NOUN-ADJ
70639,"Former Deputy General Secretary of the National Democratic Congress (NDC) Koku Anyidoho has said that it’s only a sick mind that believes that Ghana is the Banana Republic.Former President of Ghana John Dramani Mahama addressing NDC Members of Parliament on winning the election of the Speaker of Parliament said Ghana is now the Banana Republic.But in a post shared on social media, Koku Anyidoho indicated that Ghana now has a President and a Vice President.",0,0,true_negative,MB4,en,,
64889,"Do you think a basket would have held back those guys in tactical armor with zip ties and pipe bombs?Words matter, and at the moment it looks like establishment Republicans are trying to call Trump “one  bad apple,” like a rogue cop or an abusive priest.But it’s obvious for those of us who don’t only see in terms of winning and losing that there are a lot of Republican politicians inciting rebellion, a lot of police officers killing Black people, and a lot of abusive priests.",0,0,true_negative,MB4,en,bad apple,ADJ-NOUN
23046,"A açao visa amenizar o sofrimento das pessoas mais carentes e deve beneficiar aproximadamente 45 mil varzea-grandenses, levando que cada cesta e capaz de alimentar uma familia com cinco pessoas em media.Na ocasiao, a  primeira-dama  destacou as açoes do Governo para o lado social.Estamos sempre muito atentos as demandas sociais e dispostos a ajudar aqueles que mais precisam, principalmente neste periodo de pandemia que muitos perderam seu unico sustento.",0,0,true_negative,MB4,pt,primeira-dama,NOUN
83166,"E os negocios que dependem dos estrangeiros talvez nao consigam sobreviver.A Extragreen Holidays, que oferecia passeios em mandarim e tinha nos clientes chineses cerca de metade de sua clientela, despachava de 16 a 20 onibus por semana para a Great Ocean Road durante a  alta temporada.Agora, se for um dia de sorte, fazemos um tour de um dia por semana, com menos de dez pessoas"", disse Tom Huynh, gerente geral da Extragreen.",0,0,true_negative,MB4,pt,alta temporada,ADJ-NOUN
38552,"Ele e um prototipo de pouco mais de 1 metro de diametro que, como o nome indica, possui tecnologia para voar em qualquer direçao.A forma e semelhante a de um  disco voador, mas os criadores dizem ter se inspirado na anatomia de um golfinho para projeta-lo.O prato pode voar graças a quatro helices em sua base, que proporcionam a decolagem e o pouso, e dois jatos traseiros, que permitem a propulsao horizontal.",0,0,true_negative,MB4,pt,disco voador,NOUN-ADJ
18994,"Mas também predadores, tubarões que massacram peixes menores.O Rio é o “purgatório da beleza e do caos”, o caldeirão urbano que mistura substâncias: “capital do  sangue quente  do melhor e do pior do Brasil.”O Rio é expert no caos, a cidade “maravilha mutante”. ",0,0,true_negative,MB4,pt,sangue quente,NOUN-ADJ
57833,"If your partner has a sweet tooth and loves pastel colours, the Butterfly Bouquet ($48) from Cotton Dreams will be right up their alley.Each bouquet comes with seven transparent baubles filled with  cotton candy  in assorted flavours, including grape, strawberry and White Rabbit candy.A more extravagant option would be the Butterfly Queen ($118) which comes with 14 baubles.",0,0,true_negative,MB4,en,cotton candy,NOUN-NOUN
78485,"For the next several miles, flowers are what it's about.Unless you are a  flower child  born and bred, there will be many a flower you can't name … each one prettier than the next.Mile 12: Up top and entering the White River National Forest.",0,0,true_negative,MB4,en,flower child,NOUN-NOUN
72202,"Two men have been arrested in connection with an attempted robbery that left famed San Francisco private investigator Jack Palladino dead, police announced Sunday.Famed San Francisco  private eye  Jack Palladino dies after attackPalladino himself may have inadvertently helped detectives make the arrests after photographs were recovered from a camera the suspects unsuccessfully tried to steal, the San Francisco Chronicle reported.",0,0,true_negative,MB4,en,private eye,ADJ-NOUN
64669,"A matéria, segundo Maristela, era a segunda paixão do pai.Quando fomos para Manaus, ele fez um concurso para continuar a carreira, mas no Colégio Militar. Lá, foi a primeira atuação dele como chefe de ensino da cadeira dessa disciplina.",0,0,true_negative,MB4,pt,,
35783,"The following day a stuntman lost his life doing the same stunt.Sharon was a  flower child  making a fashion statement in the '60's wearing see- through tops, mod, discotheque clothing designed by Betsey Johnson, Rudi Gernreich, mini skirts and ethnic inspired caftans and gypsy skirts.She was 5'6” tall, wore a size 6 dress equivalent to a size 2 today, and loved running around in bare feet.",0,0,true_negative,MB4,en,flower child,NOUN-NOUN
49231,"Até sexta-feira (8), a postagem feita no perfil de um sargento somava 617 mil visualizações no Facebook.Aí você está patrulhando em Sertãozinho e tromba o'disco voador '.Não é possível, não.",0,0,true_negative,MB4,pt,disco voador,NOUN-ADJ
2771,"His peers, of course, knew all about that, but the flamboyant Willie Mays was doing all those things too, and doing them with flair — losing his cap, making basket catches, diving for balls that were routine outs — and doing them on the grand stage that is New York, and later San Francisco.Even as a  home run  hitter, the young Aaron was often overshadowed by Mays, Stan Musial, Mickey Mantle and Roger Maris.Occasionally his own teammates, such as Eddie Mathews and Joe Adcock, seemed to steal the show.",0,0,true_negative,MB4,en,home run,NOUN-NOUN
73684,"Ele insiste, treina, se dedica no dia a dia, mas ainda não foi dessa vez que Lucas Strabko, o Cartolouco, conseguiu convencer o técnico Sandro Sargentim a fazer sua estreia com a camisa do Resende.Assim, aproveitou mais uma semana de preparação da equipe para gravar novo episódio de sua websérie, agora como o  braço direito  do treinador em “Um dia como auxiliar- técnico”.Após derrota para o Boavista, pela 8ª rodada do Campeonato Carioca, o Gigante do Vale teve uma semana livre para se preparar para a partida contra o lanterna Macaé.",0,0,true_negative,MB4,pt,braço direito,NOUN-ADJ
98958,"The only reason that some people didn't want me to succeed was because I was a Black man.""Aaron held the record for 33 years until Barry Bonds passed him on Aug. 7, 2007, and although he is currently second on the career  home run s list, behind Bonds' 762, the taint of the steroid era leaves Aaron in many people's minds as baseball's last legitimate  home run  champion.Although Hank Aaron is second on the career home run list, behind Barry Bonds' 762, the taint of the steroid era leaves Aaron in many people's minds as baseball's last legitimate home run champion.",0,0,true_negative,MB4,en,home run,NOUN-NOUN
33686,Chief Minister Shivraj Singh Chouhan will launch innovations being done in the field of public service and good governance in the State on the successful completion of 10 years of Public Service Guarantee Act in the State at a programme to be organized from 12 noon on January 25 at Minto Hall.He will also honour the government servants and districts for their outstanding performance in the field of  public service  and good governance.Chouhan will also interact with Divisional Commissioners and Collectors through VC.,0,0,true_negative,MB4,en,public service,ADJ-NOUN
26230,"For the next six years, Aaron and third baseman Eddie Mathews combined to become the greatest slugging teammates in baseball history, and the Milwaukee Braves, only two years removed from relocating to the Midwest from Boston, would become one of the powerhouse franchises in National League history.In 1959, Hank Aaron and Milwaukee Braves third baseman Eddie Mathews led the majors in  home run s and batting average.For the next six years, they became the greatest slugging teammates in baseball history.",0,0,true_negative,MB4,en,home run,NOUN-NOUN
7455,"O príncipe contou como observou, do jardim do castelo, que um OVNI desapareceu atrás das árvores e voou em direção à Suíça.O próprio príncipe disse a Vallée que sua tia em Munique também havia visto um  disco voador  nos anos 50.Foi o que despertou seu interesse no assunto.",0,0,true_negative,MB4,pt,disco voador,NOUN-ADJ
61533,"Next, a beach party is in full force, and the crowd erupts in song saluting Pepsi.Before you can even blink an eye, a hippie anthem breaks out led by Spears in classic  flower child  garb.Suddenly, the scene skips, and it's 1989.",0,0,true_negative,MB4,en,flower child,NOUN-NOUN
